usdprice,commodity,date,unit
9.6195,"Fish (tuna, canned)",2024-05-15,KG
3.5493,Meat (chicken),2024-05-15,KG
4.2705,Cheese,2024-05-15,KG
13.7134,Milk (powder),2024-05-15,KG
1.0455,Sugar (brown),2024-05-15,KG
2.9533,Oil (vegetable),2024-05-15,L
1.9812,Lentils (imported),2024-05-15,KG
0.8511,Bananas,2024-05-15,KG
1.1548,Beans (string),2024-05-15,KG
0.3532,Beetroots,2024-05-15,KG
0.503,Carrots,2024-05-15,KG
2.4548,Garlic,2024-05-15,KG
0.6689,Onions (local),2024-05-15,KG
0.4686,Onions (white),2024-05-15,KG
0.9847,Passion fruit,2024-05-15,KG
1.861,Peas (fresh),2024-05-15,KG
0.9296,Peppers (red),2024-05-15,KG
0.731,Tomatoes,2024-05-15,KG
0.181,Maize (local),2024-05-15,KG
0.879,Maize flour,2024-05-15,KG
1.1698,Rice (high quality),2024-05-15,KG
0.7791,Wheat flour,2024-05-15,KG
0.1188,Eggs (local),2024-05-15,Unit
4.8279,Fish (frozen),2024-05-15,KG
6.4258,Meat (beef),2024-05-15,KG
5.23,Meat (chicken),2024-05-15,KG
6.4068,Meat (pork),2024-05-15,KG
0.523,Salt (iodised),2024-05-15,KG
0.8871,Sugar (brown),2024-05-15,KG
1.4276,Lentils (imported),2024-05-15,KG
1.0752,Beans (string),2024-05-15,KG
0.1608,Carrots,2024-05-15,KG
0.908,Passion fruit,2024-05-15,KG
0.8422,Spinach,2024-05-15,KG
0.8716,Tomatoes (local),2024-05-15,KG
0.4182,Maize (local),2024-05-15,KG
0.5827,Maize (white),2024-05-15,KG
0.9731,Pasta,2024-05-15,KG
1.0222,Rice (high quality),2024-05-15,KG
2.0088,Wheat,2024-05-15,KG
0.1208,Eggs (local),2024-05-15,Unit
4.3968,"Fish (sardine, canned)",2024-05-15,KG
7.5955,"Fish (tuna, canned)",2024-05-15,KG
3.1656,Meat (chicken),2024-05-15,KG
6.5555,Cheese (local),2024-05-15,KG
7.6088,Milk (powder),2024-05-15,KG
0.5242,Salt (iodised),2024-05-15,KG
1.1027,Sugar,2024-05-15,KG
0.7289,Beans (string),2024-05-15,KG
0.5317,Carrots,2024-05-15,KG
1.1893,Lemons,2024-05-15,KG
0.903,Onions (red),2024-05-15,KG
0.3719,Onions (white),2024-05-15,KG
1.2944,Passion fruit,2024-05-15,KG
0.7451,Plantains,2024-05-15,KG
0.437,Pumpkin,2024-05-15,KG
1.9516,Spinach,2024-05-15,KG
0.6083,Tomatoes,2024-05-15,KG
1.0564,Tomatoes (local),2024-05-15,KG
0.6776,Maize flour,2024-05-15,KG
1.1401,Pasta,2024-05-15,KG
1.0589,Rice (high quality),2024-05-15,KG
0.7444,Wheat flour,2024-05-15,KG
0.1262,Eggs (local),2024-05-15,Unit
7.485,"Fish (tuna, canned)",2024-05-15,KG
6.0912,Milk (powder),2024-05-15,KG
0.5044,Salt (iodised),2024-05-15,KG
1.1,Sugar,2024-05-15,KG
0.8822,Sugar (brown),2024-05-15,KG
1.458,Oil (vegetable),2024-05-15,L
1.9244,Lentils (imported),2024-05-15,KG
0.6617,Beans (string),2024-05-15,KG
0.3897,Carrots,2024-05-15,KG
1.0312,Lemons,2024-05-15,KG
0.3905,Onions (white),2024-05-15,KG
1.9021,Peas (fresh),2024-05-15,KG
0.9486,Peppers (red),2024-05-15,KG
0.794,Plantains,2024-05-15,KG
0.3897,Pumpkin,2024-05-15,KG
1.0122,Tomatoes (local),2024-05-15,KG
0.2891,Maize (local),2024-05-15,KG
2.2228,Pasta,2024-05-15,KG
1.4091,Rice (high quality),2024-05-15,KG
2.6265,Wheat,2024-05-15,KG
0.1318,Eggs (local),2024-05-15,Unit
9.4124,"Fish (tuna, canned)",2024-05-15,KG
3.9225,Meat (chicken),2024-05-15,KG
5.8964,Cheese,2024-05-15,KG
5.715,Cheese (local),2024-05-15,KG
9.2295,Coffee,2024-05-15,KG
2.7855,Oil (vegetable),2024-05-15,L
2.4195,Beans (cranberry),2024-05-15,KG
2.5836,Lentils (imported),2024-05-15,KG
0.3995,Bananas,2024-05-15,KG
0.787,Beans (string),2024-05-15,KG
0.3869,Beetroots,2024-05-15,KG
0.4836,Carrots,2024-05-15,KG
0.9999,Lemons,2024-05-15,KG
0.6475,Onions (local),2024-05-15,KG
0.4427,Onions (white),2024-05-15,KG
0.9348,Passion fruit,2024-05-15,KG
1.0085,Peppers (red),2024-05-15,KG
0.2048,Pumpkin,2024-05-15,KG
0.6783,Tomatoes,2024-05-15,KG
1.1639,Tomatoes (local),2024-05-15,KG
0.7905,Maize (yellow),2024-05-15,KG
1.8151,Pasta,2024-05-15,KG
3.3668,Wheat flour (local),2024-05-15,KG
4.7323,Fish (frozen),2024-05-15,KG
4.7191,"Fish (sardine, canned)",2024-05-15,KG
8.1327,Coffee,2024-05-15,KG
0.5264,Salt (iodised),2024-05-15,KG
1.2115,Sugar,2024-05-15,KG
2.7039,Beans (cranberry),2024-05-15,KG
0.5232,Bananas,2024-05-15,KG
1.792,"Beans (green, fresh)",2024-05-15,KG
0.7698,Beans (string),2024-05-15,KG
0.434,Beetroots,2024-05-15,KG
2.982,Garlic,2024-05-15,KG
0.7039,Lemons,2024-05-15,KG
0.5485,Onions (local),2024-05-15,KG
0.3278,Oranges,2024-05-15,KG
1.1196,Passion fruit,2024-05-15,KG
1.0763,Peppers (red),2024-05-15,KG
0.6572,Plantains,2024-05-15,KG
0.304,Pumpkin,2024-05-15,KG
0.7778,Tomatoes,2024-05-15,KG
0.9446,Tomatoes (local),2024-05-15,KG
1.0659,Barley,2024-05-15,KG
0.3828,Maize (local),2024-05-15,KG
0.8462,Maize flour,2024-05-15,KG
2.0706,Wheat,2024-05-15,KG
0.9545,Wheat flour,2024-05-15,KG
5.1777,Fish (catfish),2024-05-15,KG
3.2115,Fish (tilapia),2024-05-15,KG
14.5034,Milk (powder),2024-05-15,KG
0.5375,Salt (iodised),2024-05-15,KG
1.2081,Sugar,2024-05-15,KG
1.0008,Sugar (brown),2024-05-15,KG
2.0091,Oil (vegetable),2024-05-15,L
2.1158,Beans (red),2024-05-15,KG
1.9954,Lentils (imported),2024-05-15,KG
0.872,Bananas,2024-05-15,KG
1.2759,"Beans (green, fresh)",2024-05-15,KG
0.3632,Beetroots,2024-05-15,KG
0.3758,Carrots,2024-05-15,KG
0.5155,Lemons,2024-05-15,KG
0.3693,Onions (white),2024-05-15,KG
0.336,Oranges,2024-05-15,KG
1.1306,Peppers (red),2024-05-15,KG
0.7106,Plantains,2024-05-15,KG
0.353,Pumpkin,2024-05-15,KG
1.7689,Spinach,2024-05-15,KG
1.0775,Tomatoes (local),2024-05-15,KG
0.3406,Maize (local),2024-05-15,KG
0.4886,Maize (yellow),2024-05-15,KG
1.6863,Pasta,2024-05-15,KG
0.9288,Rice (high quality),2024-05-15,KG
0.7007,Wheat flour,2024-05-15,KG
2.8829,Wheat flour (local),2024-05-15,KG
1.1564,Yam,2024-05-15,KG
4.0617,Fish (tilapia),2024-05-15,KG
3.6684,Meat (chicken),2024-05-15,KG
5.0318,Cheese (local),2024-05-15,KG
9.3923,Coffee,2024-05-15,KG
1.685,Oil (vegetable),2024-05-15,L
1.8155,Lentils (imported),2024-05-15,KG
0.3595,Beetroots,2024-05-15,KG
0.9414,Guava,2024-05-15,KG
0.7928,Onions (red),2024-05-15,KG
0.9401,Peppers (red),2024-05-15,KG
0.3328,Plantains,2024-05-15,KG
0.3323,Pumpkin,2024-05-15,KG
0.6534,Tomatoes,2024-05-15,KG
0.9578,Tomatoes (local),2024-05-15,KG
0.7431,Maize (local),2024-05-15,KG
0.4697,Maize (white),2024-05-15,KG
0.7613,Maize flour,2024-05-15,KG
2.1129,Pasta,2024-05-15,KG
0.7685,Wheat flour,2024-05-15,KG
2.5955,Wheat flour (local),2024-05-15,KG
0.1303,Eggs (local),2024-05-15,Unit
6.2603,Fish (catfish),2024-05-15,KG
3.4103,Meat (chicken),2024-05-15,KG
5.7302,Meat (pork),2024-05-15,KG
4.184,Cheese,2024-05-15,KG
8.0031,Coffee,2024-05-15,KG
0.5449,Salt (iodised),2024-05-15,KG
1.7748,Oil (vegetable),2024-05-15,L
0.5565,Bananas,2024-05-15,KG
1.6633,"Beans (green, fresh)",2024-05-15,KG
1.0161,Beans (string),2024-05-15,KG
0.4206,Beetroots,2024-05-15,KG
0.3981,Lemons,2024-05-15,KG
0.414,Onions (white),2024-05-15,KG
0.9428,Passion fruit,2024-05-15,KG
0.9074,Peppers (red),2024-05-15,KG
0.5897,Plantains,2024-05-15,KG
0.3942,Pumpkin,2024-05-15,KG
0.4001,Maize (local),2024-05-15,KG
1.05,Maize flour,2024-05-15,KG
1.119,Rice (high quality),2024-05-15,KG
0.8738,Wheat flour,2024-05-15,KG
12.4293,"Fish (tuna, canned)",2024-05-15,KG
7.3452,Meat (beef),2024-05-15,KG
11.7291,Milk (powder),2024-05-15,KG
0.5115,Salt (iodised),2024-05-15,KG
1.6241,Lentils (imported),2024-05-15,KG
1.189,Beans (string),2024-05-15,KG
0.3419,Carrots,2024-05-15,KG
0.529,Oranges,2024-05-15,KG
1.3068,Passion fruit,2024-05-15,KG
1.1754,Peppers (red),2024-05-15,KG
0.3933,Pumpkin,2024-05-15,KG
1.1028,Tomatoes (local),2024-05-15,KG
1.2052,Maize flour,2024-05-15,KG
2.2249,Pasta,2024-05-15,KG
0.7592,Potatoes,2024-05-15,KG
1.0464,Rice (high quality),2024-05-15,KG
1.103,Wheat flour,2024-05-15,KG
2.81,Wheat flour (local),2024-05-15,KG
0.139,Eggs (local),2024-05-15,Unit
5.171,Fish (frozen),2024-05-15,KG
5.1164,"Fish (sardine, canned)",2024-05-15,KG
8.3374,"Fish (tuna, canned)",2024-05-15,KG
3.9162,Meat (chicken),2024-05-15,KG
5.7256,Meat (pork),2024-05-15,KG
5.3102,Cheese,2024-05-15,KG
2.757,Oil (vegetable),2024-05-15,L
1.7551,Lentils (imported),2024-05-15,KG
0.6215,Bananas,2024-05-15,KG
0.8001,Beans (string),2024-05-15,KG
0.2434,Carrots,2024-05-15,KG
0.9865,Passion fruit,2024-05-15,KG
0.9134,Peppers (red),2024-05-15,KG
0.6597,Plantains,2024-05-15,KG
0.2574,Pumpkin,2024-05-15,KG
1.0405,Tomatoes (local),2024-05-15,KG
0.4704,Maize (white),2024-05-15,KG
0.4692,Maize (yellow),2024-05-15,KG
1.0115,Maize flour,2024-05-15,KG
1.0173,Rice (high quality),2024-05-15,KG
2.982,Wheat flour (local),2024-05-15,KG
0.1415,Eggs (local),2024-05-15,Unit
5.2555,Fish (frozen),2024-05-15,KG
7.864,Meat (beef),2024-05-15,KG
4.5763,Meat (chicken),2024-05-15,KG
5.985,Meat (pork),2024-05-15,KG
11.361,Milk (powder),2024-05-15,KG
7.8312,Coffee,2024-05-15,KG
1.3126,Sugar (brown),2024-05-15,KG
2.5925,Oil (vegetable),2024-05-15,L
0.5467,Bananas,2024-05-15,KG
0.4543,Carrots,2024-05-15,KG
0.281,Pumpkin,2024-05-15,KG
1.1667,Tomatoes,2024-05-15,KG
0.9497,Tomatoes (local),2024-05-15,KG
0.3561,Maize (local),2024-06-15,KG
0.5393,Maize (white),2024-06-15,KG
0.5486,Maize (yellow),2024-06-15,KG
1.8846,Pasta,2024-06-15,KG
0.7054,Potatoes (black),2024-06-15,KG
1.0096,Rice (high quality),2024-06-15,KG
2.2261,Wheat,2024-06-15,KG
0.9378,Wheat flour,2024-06-15,KG
0.1165,Eggs (local),2024-06-15,Unit
4.8888,Fish (frozen),2024-06-15,KG
2.3276,"Fish (sardine, canned)",2024-06-15,KG
8.4471,Meat (beef),2024-06-15,KG
3.2098,"Meat (chicken, whole, frozen)",2024-06-15,KG
5.9134,Meat (pork),2024-06-15,KG
6.1391,Cheese,2024-06-15,KG
7.8418,Milk (powder),2024-06-15,KG
7.5598,Coffee,2024-06-15,KG
0.4995,Salt (iodised),2024-06-15,KG
4.4304,Oil (sunflower),2024-06-15,KG
1.811,Oil (vegetable),2024-06-15,L
3.012,Beans (cranberry),2024-06-15,KG
1.8297,Beans (red),2024-06-15,KG
0.5521,Bananas,2024-06-15,KG
4.2302,Garlic,2024-06-15,KG
0.4162,Lemons,2024-06-15,KG
0.9504,Onions (white),2024-06-15,KG
0.5594,Oranges,2024-06-15,KG
1.2245,Peas (fresh),2024-06-15,KG
0.5185,Plantains,2024-06-15,KG
0.2244,Pumpkin,2024-06-15,KG
0.6783,Spinach,2024-06-15,KG
0.9362,Tomatoes (local),2024-06-15,KG
0.5637,Maize (yellow),2024-06-15,KG
1.0207,Rice (high quality),2024-06-15,KG
2.9491,Wheat flour (local),2024-06-15,KG
2.9949,"Fish (sardine, canned)",2024-06-15,KG
6.4539,Meat (beef),2024-06-15,KG
2.8254,Meat (chicken),2024-06-15,KG
2.1419,"Meat (chicken, whole, frozen)",2024-06-15,KG
4.8435,Cheese (local),2024-06-15,KG
8.5586,Coffee,2024-06-15,KG
0.5041,Salt (iodised),2024-06-15,KG
4.1346,Oil (sunflower),2024-06-15,KG
2.0236,Oil (vegetable),2024-06-15,L
2.3658,"Beans (green, fresh)",2024-06-15,KG
0.7539,Beans (string),2024-06-15,KG
0.5354,Carrots,2024-06-15,KG
0.9644,Onions (white),2024-06-15,KG
0.8975,Passion fruit,2024-06-15,KG
2.3575,Peas (fresh),2024-06-15,KG
0.9911,Peppers (red),2024-06-15,KG
0.4385,Pumpkin,2024-06-15,KG
0.5839,Tomatoes,2024-06-15,KG
1.0798,Tomatoes (local),2024-06-15,KG
1.1147,Barley,2024-06-15,KG
0.5158,Maize (local),2024-06-15,KG
0.9703,Maize flour,2024-06-15,KG
1.8196,Pasta,2024-06-15,KG
1.6976,Potatoes,2024-06-15,KG
0.7705,Potatoes (black),2024-06-15,KG
0.9274,Rice (high quality),2024-06-15,KG
2.3143,Wheat,2024-06-15,KG
0.6819,Wheat flour,2024-06-15,KG
2.3143,Wheat flour (local),2024-06-15,KG
4.789,Fish (frozen),2024-06-15,KG
3.9225,"Fish (sardine, canned)",2024-06-15,KG
7.1987,"Fish (tuna, canned)",2024-06-15,KG
4.0346,Cheese,2024-06-15,KG
7.6667,Coffee,2024-06-15,KG
0.9194,Sugar (brown),2024-06-15,KG
2.4707,Beans (cranberry),2024-06-15,KG
1.8047,Beans (red),2024-06-15,KG
1.6641,Lentils (imported),2024-06-15,KG
0.7043,Bananas,2024-06-15,KG
0.8958,Beans (string),2024-06-15,KG
0.2602,Beetroots,2024-06-15,KG
4.381,Garlic,2024-06-15,KG
0.3304,Lemons,2024-06-15,KG
